,minute,preCAS_pct,CAS_pct,preCAS_pts,CAS_pts
334,334,47.01809900891116,62.23833178782071,147.8615542808766,195.72583043503982
335,335,46.48411045218915,61.9220428727906,146.18227801004832,194.73117153636122
336,336,45.85382839380152,61.55131472820277,144.2001799084028,193.5653132641237
337,337,45.17117367339399,61.153009258228295,142.05338133244368,192.31273038411746
338,338,44.407549148356004,60.71151755405162,139.65195057409437,190.9243363197529
339,339,43.71308040358366,60.31380433519493,137.46799949640263,189.67361593892565
340,340,43.05534417038218,59.940528746066754,135.3995640683861,188.4997465152992
341,341,42.43584365186359,59.59203537130327,133.4513715323883,187.40381169157627
342,342,41.88920151954116,59.287054338820845,131.7323025563055,186.44471359021554
343,343,41.42633810589434,59.030695438983,130.27669917794265,185.63852137524373
344,344,40.67649753820503,58.619113452423655,127.91861592620626,184.3441867779402
345,345,39.65984206354584,58.068580921400695,124.72145862253092,182.612883355745
346,346,38.54034227464106,57.47261767138446,121.20087862687433,180.73871033941396
347,347,37.3520628407484,56.852171642892536,117.46400181307399,178.78754438302713
348,348,35.95794283792307,56.14072267231529,113.07980179612423,176.55019423917838
349,349,34.70871239419729,55.51885572051807,109.15124749559254,174.59455979229824
350,350,33.67744431254972,55.017000981933116,105.90813676489779,173.01633729426976
